"KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","CAR_TYPE","OLDCLAIM","CLM_FREQ","MVR_PTS","CLM_FLAG","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","AGE_YEARS","PLCY_YEARS"
0,0.1022,1,0.342,0.375,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4545,0.4
0,0.2263,0,0.1556,0.125,0.48,0.0266,0.6,0.6154,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5909,0.16
0,0.4088,0,0.1898,0.125,0.48,0,0,0,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4091,0.16
0,0.4088,1,0.1832,0.2083,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5909,0.24
0,0.4088,1,0.1832,0,0.48,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.6061,0
0,0.4088,0,0.3045,0.0833,0.48,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5758,0.12
0,0.4088,0,0.2608,0.2083,0.96,0.077,0.6,0.2308,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5909,0.24
0,0.365,0,0.0308,0.375,0.48,0.0566,0.6,0.5385,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.0758,0.4
0,0.3066,1,0.568,0.125,0.8,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.6061,0.16
0,0.1314,1,0.1832,0.125,0.64,0,0,0.1538,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.6212,0.16
0,0.2482,1,0.1407,0.3333,0.8,0.1033,0.4,0,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.7121,0.36
0,0.2482,0,0.2246,0.25,0.96,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5758,0.28
0,0.146,0,0.2913,0,0.96,0,0,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4091,0
0,0.146,0,0,0.5,0.48,0,0,0.1538,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4091,0.52
0,0,1,0.1914,0.375,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5152,0.4
0,0.2628,1,0,0,0.64,0,0,0.0769,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3333,0
0,0.3431,0,0.2874,0,0.96,0.087,0.6,0.1538,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.4394,0
0,0.1022,0,0.8275,0,0.16,0.1118,0.4,0.3846,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.6364,0
0,0.1679,1,0.3974,0,0.48,0,0,0.0769,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5606,0
0,0.1387,1,0.0846,0,0.32,0,0,0.0769,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3788,0
0,0.2628,0,0.1007,0.125,0.48,0,0,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.2576,0.16
0,0.0803,1,0.2015,0.2083,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.303,0.24
0,0.438,1,0.2008,0,0.48,0.0555,0.4,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.3636,0
0,0,1,0.095,0.2083,0.8,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4848,0.24
0,0.3139,0,0.2521,0.0833,0.96,0,0,0.2308,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2879,0.12
0,0.1022,1,0.2109,0.375,0.48,0,0,0.2308,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.4848,0.4
0,0.1022,1,0.26,0.125,0.96,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5,0.16
0,0.2774,1,0.2075,0.125,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.25,0.4394,0.16
0,0.1241,1,0.2441,0.125,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3636,0.16
0,0.1679,1,0.2881,0.625,0.8,0.1068,0.6,0.2308,0,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.197,0.64
0.25,0.2847,1,0.1502,0.125,0.64,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.6212,0.16
0,0.5255,1,0.0868,0.125,0.64,0.0749,0.6,0,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.5758,0.16
0,0.2555,1,0.1687,0.2083,0.48,0.0246,0.2,0.4615,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6061,0.24
0,0.2263,0,0.4125,0.5,0.16,0.1077,0.2,0.1538,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.6061,0.52
0,0.073,1,0.2179,0.125,0.64,0.0845,0.4,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.2121,0.16
0,0,1,0.2538,0.2083,0.8,0,0,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.2424,0.24
0,0.1387,0,0.2956,0.5,0.96,0,0,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5606,0.52
0,0.219,1,0.2896,0.125,0.8,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.2879,0.16
0,0.4015,1,0.2907,0,0.48,0,0,0.0769,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5303,0
0.25,0.219,1,0,0.2083,0.8,0.3677,0.4,0.4615,1,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4242,0.24
0.25,0.219,1,0.2227,0.125,0.8,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4242,0.16
0,0.3504,1,0.4637,0,0.96,0.0513,0.4,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6515,0
0,0.0803,0,0.1578,0.375,0.8,0.1003,0.4,0.4615,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4091,0.4
0,0.0803,0,0.1572,0.25,0.8,0.0251,0.6,0.5385,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4091,0.28
0,0.2482,1,0.0665,0.375,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5455,0.4
0,0.2482,1,0.0955,0.5,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.5606,0.52
0,0.1606,1,0.1914,0,0.48,0.0958,0.2,0.3077,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.5758,0
0,0.2774,1,0.1219,0.125,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.75,0.5758,0.16
0,0.1679,0,0.2147,0,0.8,0.1223,0.6,0.3846,0,0.8,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.2879,0
0,0.2774,1,0.2817,0,0.8,0.4035,0.4,0.3077,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5455,0
0,0.365,0,0.3706,0.25,0.48,0.0694,0.4,0.2308,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4697,0.28
0,0.1095,1,0.1021,0.2083,0.64,0.3848,0.4,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4545,0.24
0,0.3139,0,0.1007,0.2083,0.32,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5,0.24
0,0,0,0.3973,0.5,0.16,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5152,0.52
0,0.1825,1,0.0664,0.2083,0.64,0,0,0,0,0.8,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.2879,0.24
0,0.1387,1,0.1652,0,0.48,0,0,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.2424,0
0,0.073,1,0.2182,0.2083,0.96,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.5909,0.24
0.5,0.1752,1,0.2729,0.3333,0.8,0.0889,0.4,0.2308,0,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3333,0.36
0.5,0.1022,0,0.2724,0,0.96,0.0704,0.4,0.4615,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3939,0
0,0.292,0,0.0703,0,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.4697,0
0.25,0.1898,0,0.1515,0.375,0.64,0.5323,0.4,0,0,0.6,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4091,0.4
0,0.0949,0,0.2836,0.2083,0.48,0.1393,0.2,0,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4394,0.24
0,0.0949,0,0.1945,0,0.8,0.1307,0.4,0.3077,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4394,0
0.25,0.438,0,0.2334,0.0833,0.96,0,0,0.1538,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4394,0.16
0,0.2044,1,0.0761,0.125,0.32,0,0,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.3788,0.16
0,0.2263,0,0.1801,0.2083,0.8,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5606,0.24
0,0.1898,1,0.2267,0.375,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5455,0.4
0,0.3577,1,0.1849,0.3333,0.48,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.3636,0.36
0,0.2336,0,0.0935,0,0.32,0.045,0.4,0.3846,1,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.3182,0
0,0.0219,1,0.0712,0,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4848,0
0,0.3723,0,0.4329,0,0.16,0.1287,0.4,0.3077,1,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.2576,0
0,0.219,1,0.1635,0.2083,0.48,0,0,0,0,0.4,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3788,0.24
0,0.0292,1,0.4053,0.25,0.48,0.0321,0.4,0.2308,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3939,0.28
0,0.219,1,0.1527,0.5417,0.8,0.0695,0.2,0.3077,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.3333,0.56
0,0.2701,1,0.0991,0.0833,0.32,0,0,0,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4394,0.12
0.25,0.1971,1,0.1735,0,0.8,0.1212,0.2,0.2308,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.5909,0
0,0.2555,1,0.5004,0.125,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5606,0.16
0,0.1168,1,0.007,0.3333,0.48,0.0529,0.6,0.3846,0,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.1818,0.36
0,0.146,0,0.512,0,0.16,0.1278,0.2,0.7692,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.5152,0
0,0.0292,1,0.085,0,0.48,0,0,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.6364,0
0,0.146,0,0.0572,0,0.32,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3636,0
0,0.2044,1,0.1309,0.0833,0.32,0.1395,0.4,0,0,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.2273,0.12
0,0.2044,0,0.3697,0,0.32,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.4848,0
0,0.1241,0,0.5774,0,0.16,0.1245,0.4,0.3846,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5606,0
0,0.1314,1,0.1852,0.0833,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.2576,0.12
0,0.3723,0,0.3033,0.125,0.8,0,0,0.2308,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.2121,0.16
0,0.5401,0,0,0.375,0.8,0.4933,0.6,0.2308,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.25,0.6061,0.4
0,0.1387,0,0.2183,0.2083,0.48,0,0,0,1,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.4242,0.24
0,0.1606,0,0.2547,0.25,0.32,0,0,0,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5758,0.28
0,0.3431,1,0.0884,0,0.64,0,0,0.1538,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.197,0
0,0.1022,1,0.0768,0.125,0.64,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.3485,0.16
0,0.0803,1,0.057,0.2083,0.8,0,0,0.0769,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.2121,0.24
0,0.0511,0,0.1581,0.125,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.6212,0.16
0,0.1387,1,0.0884,0.25,0.64,0.1151,0.4,0,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.3485,0.28
0,0.3066,1,0.1552,0,0.8,0,0,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.25,0.3636,0
0,0.3139,1,0.1786,0,0.8,0.0816,0.8,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.4545,0
0,0.1533,1,0.2164,0.2083,0.48,0.0575,0.2,0.3077,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.4091,0.24
0.75,0.219,1,0.0711,0,0.8,0.2027,0.4,0.1538,1,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4545,0
0.5,0.0584,1,0.1169,0.125,0.8,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.3939,0.16
0,0.2993,0,0.4497,0.0833,0.16,0,0,0.1538,0,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.303,0.16
0,0.0949,0,0.3143,0,0.16,0,0,0.4615,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3182,0
0,0.1825,1,0.1419,0,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.4394,0
0,0.0803,1,0.0381,0,0.48,0.1196,0.4,0.3077,1,0.8,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.1364,0
0,0.438,1,0.3705,0,0.32,0,0,0.2308,1,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3333,0
0,0.1898,0,0.2314,0,0.8,0.8198,0.2,0.4615,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6212,0
0,0.1314,0,0.1584,0.0833,0.8,0.184,0.4,0.2308,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.6212,0.12
0.25,0.1825,1,0.1123,0.2083,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3788,0.24
0,0.1679,1,0.2934,0.2083,0.96,0.1047,0.2,0.4615,0,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3485,0.24
0,0.1971,0,0.0542,0.375,0.32,0,0,0.4615,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3788,0.4
0,0.2263,1,0.254,0,0.8,0,0,0.0769,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.25,0.3182,0
0,0.3577,1,0.2003,0.2083,0.8,0.1656,0.8,0.3077,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.4848,0.24
0,0.1825,0,0.1474,0.125,0.32,0.0216,0.6,0.0769,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5909,0.16
0,0.1241,0,0.4206,0,0.16,0.1243,0.4,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.6364,0
0,0.2409,1,0.1553,0,0.48,0.0624,0.6,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.4545,0
0,0.2409,1,0.1918,0.125,0.64,0.1309,0.2,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.4545,0.16
0.5,0.4599,0,0.2229,0.0833,0.48,0.0634,0.6,0,1,0.4,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4545,0.12
0,0.1606,1,0.2033,0.0833,0.64,0.0482,0.2,0.3077,1,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2121,0.12
0,0.3358,1,0.2364,0,0.8,0.6227,0.2,0.5385,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.5455,0
0,0.2263,1,0.2418,0.2083,0.96,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.4848,0.24
0,0,0,0.1789,0.2917,0.32,0,0,0.1538,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.75,0.2424,0.32
0,0.2847,1,0.279,0.2083,0.48,0,0,0.2308,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0.24
0,0.146,1,0.2033,0.125,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.3939,0.16
0.25,0.2993,1,0.1933,0.125,0.8,0.2993,0.4,0.4615,1,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3333,0.16
0,0.3212,1,0.3045,0.2083,0.96,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.3636,0.24
0,0.2993,1,0.2989,0.25,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3333,0.28
0.5,0.2117,0,0.1487,0,0.64,0.1008,0.6,0.1538,0,0.6,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3788,0
0,0.2336,1,0.3655,0,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.6667,0
0,0.2336,1,0.1307,0.2083,0.8,0.0851,0.4,0.2308,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.6667,0.24
0,0.3577,1,0.1427,0.3333,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.25,0.5758,0.36
0,0.2774,1,0.0762,0.4167,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.75,0.5606,0.44
0,0.2774,1,0.2935,0.25,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.75,0.5606,0.28
0,0.3212,1,0.2141,0.6667,0.64,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.7576,0.68
0.5,0.4234,1,0.1363,0,0.48,0.0164,0.8,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6667,0
0.5,0.4234,1,0.211,0.0833,0.48,0.1107,0.6,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6667,0.12
0,0.2117,0,0.1222,0.2917,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5,0.32
0,0.2409,1,0.2062,0.4167,0.48,0,0,0.1538,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0.44
0,0.1533,0,0.371,0.125,0.16,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.6212,0.16
0,0.3431,0,0.4295,0.2083,0.16,0.0461,0.4,0.1538,0,0.8,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.2576,0.24
0,0.1168,1,0.1495,0.5417,0.8,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.2727,0.56
0,0.1022,1,0.0743,0,0.8,0.1821,0.2,0.2308,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2424,0
0,0.292,1,0.1373,0.2083,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.2576,0.24
0,0.219,1,0.4873,0.125,0.96,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.4242,0.16
