ID	KIDSDRIV	PLCYDATE	TRAVTIME	CAR_USE	POLICYNO	BLUEBOOK	INITDATE	RETAINED	NPOLICY	CAR_TYPE	RED_CAR	OLDCLAIM	CLM_FREQ	REVOKED	MVR_PTS	CLM_AMT	CLM_DATE	CLM_FLAG	BIRTH	AGE	AGE*GENDER	HOMEKIDS	YOJ	INCOME	GENDER	MARRIED	PARENT1	JOBCLASS	MAX_EDUC	HOME_VAL	SAMEHOME	DENSITY	YEARQTR
547475491	0	18juillet95	39	Private	26745152	$12850 	17août95	1	2	SUV	no	$5863 	3	No	4	$2843 	20décembre95	Yes	17avril53	41-60	41-60F	0	6	$51624 	F	Yes	No	Home Maker	Masters	$209830 	21	Urban	1995Q3
547910569	0	08avril97	34	Private	39550751	$18860 	20avril86	11	4	Van	yes	$0 	0	No	0	$0 		No	31mars41	41-60	41-60M	4	16	$46214 	M	Yes	No	Clerical	High School	$241259 	12	Urban	1997Q2
547910569	0	21avril98	17	Private	63590412	$5730 	17avril98	1	4	Sedan	no	$30480 	2	Yes	5	$471 	04janvier99	Yes	01avril39	41-60	41-60M	4	16	$28634 	M	Yes	No	Clerical	<High School	$151602 	5	Rural	1998Q2
547998631	0	05novembre93	40	Commercial	23816606	$11300 	05novembre93	1	1	Sedan	no	$4219 	4	No	3	$0 		No	12juillet48	41-60	41-60F	0	8	$46993 	F	Yes	No	Blue Collar	Bachelors	$175488 	6	Urban	1993Q4
548310522	0	27janvier99	19	Private	40040304	$6990 	28décembre98	1	3	SUV	no	$0 	0	No	3	$0 		No	11juin53	41-60	41-60F	0	0	$0 	F	No	No	Home Maker	High School		9	Urban	1999Q1
548377956	0	17mai96	10	Commercial	48081197	$45680 	05juillet90	6	2	Panel Truck	yes	$0 	0	No	2	$0 		No	23août50	41-60	41-60M	0	14		M	Yes	No		PhD	$340877 	12	Urban	1996Q2
548377956	0	29mai97	5	Commercial	77587402	$35350 	05juillet89	8	2	Panel Truck	yes	$0 	0	No	0	$0 		No	23août49	41-60	41-60M	0	14	$226780 	M	Yes	No		PhD	$574552 	12	Urban	1997Q2
548481033	0	01juillet98	40	Private	29020336	$6190 	02juillet92	6	1	SUV	no	$4890 	2	No	1	$0 		No	23novembre66	25-40	25-40F	4	15	$14937 	F	Yes	No	Clerical	<High School	$126561 	6	Urban	1998Q3
548523927	0	24juin96	48	Private	49266222	$12880 	25juin92	4	1	Pickup	no	$6444 	1	No	0	$0 		No	27mars58	41-60	41-60F	1	13	$7029 	F	Yes	No	Home Maker	Bachelors	$112990 	12	Highly Urban	1996Q2
548582335	0	29septembre96	5	Private	70570922	$21160 	02octobre86	10	1	Sports Car	no	$0 	0	No	0	$0 		No	06avril38	>60	>60F	0		$79528 	F	Yes	No	Lawyer	Masters	$286107 	15	Urban	1996Q3
54859928	0	08septembre94	10	Private	49691365	$12960 	08septembre94	1	1	Sedan	no	$0 	0	No	0	$0 		No	06octobre44	41-60	41-60M	0	13	$83801 	M	Yes	No	Lawyer	Masters	$296735 	19	Highly Urban	1994Q3
548662258	0	28mars98	33	Commercial	18228617	$29750 	28avril92	6	2	Panel Truck	no	$0 	0	No	0	$0 		No	04juillet49	41-60	41-60M	0	10	$94403 	M	No	No	Manager	Bachelors	$270997 	8	Urban	1998Q1
548725414	0	21juillet98	25	Private	17363142	$9170 	21juillet98	1	1	Pickup	yes	$0 	0	No	0	$0 		No	04septembre67	25-40	25-40M	0	9	$4060 	M	No	No	Student	<High School	$0 	1	Urban	1998Q3
548740457	0	08juillet95	48	Commercial	52374015	$1500 	09juillet91	4	1	Sedan	yes	$25494 	3	Yes	6	$2316 	12septembre95	Yes	31juillet51	41-60	41-60M	0	0	$0 	M	Yes	No	Student	High School	$0 	8	Highly Urban	1995Q3
548829498	0	21avril96	31	Private	30057473	$12550 	22avril93	3	1	Sedan	yes	$2045 	4	No	0	$1030 	10juin96	Yes	03février46	41-60	41-60M	0	12	$189052 	M	No	No	Doctor	PhD	$0 	1	Highly Urban	1996Q2
548922003	0	28juin93	30	Commercial	74757839	$22800 	28juin93	1	1	Panel Truck	yes	$0 	0	No	2	$20219 	18mars94	Yes	27octobre46	41-60	41-60M	0	6	$67816 	M	Yes	No	Blue Collar	High School	$247605 	1	Highly Urban	1993Q2
5489257	2	27mars95	27	Commercial	95490737	$14260 	27mars92	3	1	SUV	no	$3712 	1	No	3	$0 		No	12septembre58	41-60	41-60F	2	13		F	Yes	No	Blue Collar	Bachelors	$283152 	9	Urban	1995Q1
54896972	0	30avril93	53	Private	81734500	$22930 	25mai90	3	2	SUV	no	$20351 	2	No	6	$0 		No	24février45	41-60	41-60F	0	11	$95024 	F	No	No	Professional	Bachelors	$290418 	12	Urban	1993Q2
549028108	0	11octobre93	27	Private	57218218	$11360 	07octobre87	6	2	Sports Car	no	$0 	0	No	0	$0 		No	16juin66	25-40	25-40F	1	0	$0 	F	Yes	No	Home Maker	<High School	$83983 	1	Rural	1993Q4
549069454	0	28février94	5	Private	32108176	$7270 	01mars88	6	1	SUV	no	$6217 	1	No	7	$0 		No	29avril47	41-60	41-60F	0	16	$72500 	F	Yes	No	Blue Collar	High School	$273022 	1	Urban	1994Q1
549233926	0	15décembre94	30	Private	49765636	$20830 	08décembre90	4	2	Van	yes	$0 	0	No	1	$0 		No	08novembre62	25-40	25-40M	0	12	$156346 	M	Yes	No		Masters		11	Urban	1994Q4
549352761	0	21mai98	40	Private	81673513	$13450 	24mai87	11	1	Sedan	no	$0 	0	No	0	$0 		No	13mars66	25-40	25-40M	4	14	$86451 	M	Yes	No	Blue Collar	Bachelors	$261276 	9	Highly Urban	1998Q2
549559962	0	12février99	22	Private	37057482	$7050 	26février93	6	3	Pickup	no	$0 	0	No	3	$0 		No	08octobre59	25-40	25-40M	3	10	$15519 	M	No	Yes	Clerical	<High School	$158830 	1	Rural	1999Q1
549564175	0	08avril95	28	Private	50399335	$10680 	08avril95	1	1	SUV	no	$0 	0	Yes	0	$6296 	23octobre95	Yes	01septembre69	25-40	25-40F	3	9	$61790 	F	Yes	No	Clerical	Bachelors	$185253 	14	Highly Urban	1995Q2
549582255	2	15mars98	5	Commercial	37071193	$11950 	17mars88	10	1	Pickup	no	$0 	0	No	5	$7628 	30mars98	Yes	16janvier60	25-40	25-40M	2	13	$25444 	M	No	Yes	Clerical	High School	$0 	1	Highly Urban	1998Q1
549794102	0	31août96	22	Commercial	35748490	$16260 	01septembre92	4	1	SUV	no	$3416 	4	No	3	$2557 	12décembre96	Yes	27mars63	25-40	25-40F	1	13	$39811 	F	Yes	No	Blue Collar	High School	$139551 	4	Highly Urban	1996Q3
549824881	0	03juillet98	57	Commercial	65677544	$30290 	21mai94	4	2	Pickup	no	$1046 	1	No	0	$0 		No	06août46	41-60	41-60F	0	15	$73099 	F	Yes	No	Blue Collar	High School	$212950 	5	Highly Urban	1998Q3
549927672	0	22juin97	16	Private	77440384	$28000 	04juillet93	4	2	Sedan	no	$0 	0	No	2	$0 		No	31décembre41	41-60	41-60F	0	12	$59305 	F	No	No	Lawyer	Masters	$214635 	14	Urban	1997Q2
549935007	0	11février98	67	Commercial	99580231	$17460 	16février98	1	3	Van	yes	$0 	0	No	1	$0 		No	03mai54	41-60	41-60M	0	12	$63357 	M	No	No	Clerical	High School	$0 	1	Urban	1998Q1
549986445	0	08avril99	14	Private	33300940	$4500 	09avril92	7	1	Pickup	yes	$0 	0	No	0	$0 		No	31octobre69	25-40	25-40M	1	13	$38898 	M	Yes	No	Manager	Masters	$128607 	17	Urban	1999Q2
549987782	0	25novembre94	32	Private	8716441	$17080 	14novembre87	7	3	Sedan	no	$0 	0	No	1	$0 		No	02décembre43	41-60	41-60F	0		$34466 	F	No	No	Clerical	High School	$152288 	1	Urban	1994Q4
549987782	0	23décembre95	30	Private	81629711	$17990 	12novembre95	1	3	Sedan	no	$9058 	1	No	2	$0 		No	02décembre42	41-60	41-60F	0	10	$29783 	F	Yes	No	Clerical	Bachelors	$146121 	2	Urban	1995Q4
550096927	0	30juin93	33	Commercial	90764167	$49880 	02juillet87	6	1	Van	no	$1482 	2	No	5	$0 		No	15mai47	41-60	41-60F	0	17	$232280 	F	Yes	No		PhD			Highly Urban	1993Q2
550205644	0	01juillet98	5	Private	59606584	$24150 	01juillet98	1	1	Sports Car	no	$0 	0	Yes	1	$0 		No	10octobre55	41-60	41-60F	1	7	$109254 	F	No	Yes	Professional	Bachelors	$0 	14	Urban	1998Q3
550261497	0	05février99	73	Private	95316165	$12950 	06février93	6	1	Sports Car	no	$0 	0	Yes	4	$0 		No	06octobre49	41-60	41-60F	0	13	$64489 	F	Yes	No	Professional	Bachelors	$180165 	15	Rural	1999Q1
550492307	0	05janvier97	51	Private	89119782	$22500 	13décembre96	1	2	Sedan	no	$0 	0	No	1	$0 		No	16mars43	41-60	41-60F	0	13	$102385 	F	Yes	No	Blue Collar	Bachelors	$254408 	10	Rural	1997Q1
550717937	3	31décembre93	42	Private	28390726	$21200 	14février81	13	2	Sedan	no	$39717 	3	Yes	4	$2513 	16août94	Yes	08mars57	41-60	41-60F	3	12	$24177 	F	No	Yes	Clerical	<High School	$118852 	1	Highly Rural	1993Q4
550717937	3	08février97	95	Private	69109729	$13400 	10février97	1	2	SUV	no	$8935 	3	No	4	$0 		No	09mars54	41-60	41-60F	3	12	$22738 	F	No	Yes	Clerical	<High School	$0 	1	Highly Urban	1997Q1
550755895	0	02octobre94	37	Commercial	26195592	$32300 	06octobre76	18	1	Panel Truck	yes	$0 	0	No	0	$0 		No	08juillet52	41-60	41-60M	0	14	$179696 	M	Yes	No	Professional	Masters	$453933 	7	Highly Urban	1994Q4
550890153	0	25février96	60	Commercial	9937559	$38340 	26février92	4	1	Panel Truck	no	$0 	0	No	0	$0 		No	26juillet44	41-60	41-60M	0	12	$87793 	M	Yes	No	Manager	Masters	$285139 	16	Urban	1996Q1
551233343	0	20février97	35	Private	41097748	$15240 	23février88	9	1	Sedan	no	$0 	0	No	0	$0 		No	31janvier45	41-60	41-60M	0	13	$24397 	M	Yes	No	Clerical	High School	$143227 	1	Highly Urban	1997Q1
551296680	0	02mars96	25	Commercial	7703299	$24590 	01mars96	1	2	Sedan	no	$33218 	3	No	0	$0 		No	13mars56	41-60	41-60F	0	12	$2346 	F	Yes	No	Student	Bachelors	$99554 	7	Urban	1996Q1
551296680	0	19février96	25	Commercial	31935484	$24500 	04mars86	10	2	Van	no	$0 	0	No	0	$0 		No	13mars56	41-60	41-60F	0	12	$2346 	F	Yes	No	Student	Bachelors	$99554 	7	Urban	1996Q1
551324330	0	22octobre96	31	Commercial	45810373	$24780 	23octobre93	3	1	Panel Truck	yes	$0 	0	No	2	$0 		No	02décembre46	41-60	41-60M	0	8	$63346 	M	Yes	No	Blue Collar	High School	$252296 	8	Urban	1996Q4
551370243	0	29décembre97	40	Private	28738174	$13130 	03février98	1	4	SUV	yes	$0 	0	No	2	$0 		No	11février35	>60	>60M	0	10	$96238 	M	Yes	No	Lawyer	Masters	$290724 	1	Urban	1997Q4
551370243	0	26décembre96	37	Private	30347950	$23990 	04février94	3	4	Sedan	yes	$0 	0	No	2	$0 		No	11février34	>60	>60M	0	10	$85894 	M	Yes	No	Manager	Masters	$302832 	19	Urban	1996Q4
551370243	0	21janvier99	18	Private	67069569	$27690 	05février89	10	4	SUV	yes	$0 	0	No	0	$0 		No	11février33	>60	>60M	0	10	$86112 	M	Yes	No	Manager	Masters	$278597 	9	Urban	1999Q1
551398709	0	22avril99	52	Private	98288344	$24690 	23avril93	6	1	Sedan	no	$3031 	2	No	5	$0 		No	28janvier71	25-40	25-40F	1	12	$12841 	F	Yes	No	Home Maker	Bachelors	$85755 	10	Highly Urban	1999Q2
551521725	0	28juillet93	58	Private	93109437	$17800 	30juillet87	6	1	SUV	no	$0 	0	Yes	0	$0 		No	08août48	41-60	41-60F	0	11	$15641 	F	Yes	No	Clerical	<High School	$107618 	7	Highly Urban	1993Q3
551654691	0	02juin95	37	Commercial	88519270	$14770 	03juin89	6	1	Sedan	yes	$30760 	3	No	5	$0 		No	31octobre48	41-60	41-60M	0	14	$81743 	M	No	No	Blue Collar	Bachelors	$0 	10	Urban	1995Q2
551754915	0	04mai98	6	Commercial	27873410	$26140 	01mai89	9	4	SUV	no	$0 	0	No	3	$0 		No	29juillet52	41-60	41-60F	0	9	$61365 	F	No	No	Blue Collar	High School	$0 	1	Highly Urban	1998Q2
551754915	0	03mai97	24	Commercial	74275494	$18430 	01mai91	6	4	SUV	no	$27389 	2	Yes	4	$5161 	13octobre97	Yes	30juillet50	41-60	41-60F	0	10		F	No	No	Blue Collar	High School		9	Urban	1997Q2
551779511	0	20septembre93	41	Private	75353765	$29080 	22septembre86	7	1	Pickup	no	$1551 	3	No	2	$0 		No	17juillet57	41-60	41-60F	0	12	$85921 	F	Yes	No	Lawyer	Masters	$270346 	15	Highly Urban	1993Q3
551848479	0	21octobre96	34	Commercial	17124419	$16920 	24octobre86	10	1	Van	no	$10264 	3	No	4	$2189 	13février97	Yes	26septembre54	41-60	41-60M	2	0	$0 	M	Yes	No	Home Maker	<High School	$101395 	1	Highly Urban	1996Q4
551932370	0	24mai95	31	Private	64724559	$6000 	26mai84	11	1	Pickup	yes	$0 	0	No	0	$0 		No	17août54	41-60	41-60M	0	11	$91324 	M	No	No	Manager	Bachelors	$261739 	1	Urban	1995Q2
552019089	1	13novembre95	35	Private	42275273	$1500 	07décembre95	1	2	SUV	no	$0 	0	No	0	$3762 	31janvier96	Yes	15septembre59	25-40	25-40F	3	16	$189555 	F	Yes	No	Doctor	PhD	$452019 	16	Urban	1995Q4
552019089	1	26décembre95	35	Commercial	93515668	$22010 	07décembre95	1	2	Pickup	no	$0 	0	Yes	1	$0 		No	15septembre59	25-40	25-40F	3	16	$189555 	F	Yes	No		PhD	$452019 	16	Urban	1995Q4
552195894	0	24mars98	25	Commercial	51388311	$45360 	25mars92	6	1	Panel Truck	no	$29919 	1	Yes	0	$1401 	11avril98	Yes	29janvier57	41-60	41-60F	0	11	$27253 	F	No	No	Clerical	<High School	$0 	7	Highly Urban	1998Q1
552457945	0	01juillet94	26	Commercial	6199995	$35160 	01juillet94	1	1	Panel Truck	no	$0 	0	No	0	$0 		No	04juillet47	41-60	41-60M	0	14	$207687 	M	Yes	No		Masters	$510742 	16	Urban	1994Q3
552499053	1	03février97	24	Commercial	62444897	$10560 	06janvier97	1	2	SUV	no	$0 	0	No	0	$0 		No	03avril61	25-40	25-40F	2	0	$0 	F	Yes	No	Student	High School	$0 	7	Highly Urban	1997Q1
552499053	1	08janvier98	25	Commercial	78093195	$17550 	06janvier98	1	2	SUV	no	$0 	0	No	0	$0 		No	03avril60	25-40	25-40F	2	12	$956 	F	Yes	No	Student	Bachelors	$0 	9	Highly Rural	1998Q1
552573155	0	17avril96	36	Private	15084819	$14510 	20avril86	10	1	Sports Car	no	$0 	0	No	0	$0 		No	19mars49	41-60	41-60F	0	11	$57669 	F	Yes	No	Professional	Bachelors	$229682 	11	Highly Urban	1996Q2
552595618	0	27octobre95	24	Commercial	65515295	$5330 	17octobre91	4	3	Pickup	yes	$0 	0	No	4	$3008 	29juin96	Yes	09septembre63	25-40	25-40M	0	10	$38317 	M	No	No	Blue Collar	<High School	$0 	1	Urban	1995Q4
552882821	0	03février99	66	Commercial	40313289	$6710 	08février99	1	2	Sports Car	no	$3863 	1	No	3	$0 		No	31mars63	25-40	25-40F	0	9	$51353 	F	No	No	Blue Collar	High School	$0 	9	Rural	1999Q1
552882821	0	20février96	5	Commercial	83499156	$20080 	10février92	4	2	Pickup	no	$0 	0	No	2	$5247 	23octobre96	Yes	31mars60	25-40	25-40F	0	9	$42141 	F	No	No	Blue Collar	High School	$181281 	4	Highly Urban	1996Q1
552913113	0	25août94	47	Private	84044153	$18800 	25août94	1	1	Van	yes	$0 	0	Yes	0	$0 		No	01novembre58	41-60	41-60M	2	11	$12285 	M	Yes	No	Clerical	<High School		1	Rural	1994Q3
552946822	0	21avril99	47	Private	45476717	$22310 	22avril93	6	1	Sedan	no	$8294 	2	No	2	$0 		No	15mars66	25-40	25-40F	2	11	$77951 	F	No	Yes	Professional	Bachelors	$226375 	1	Highly Urban	1999Q2
553347426	0	16août98	23	Commercial	46360867	$9350 	08août94	4	3	Pickup	yes	$9981 	2	No	3	$0 		No	09octobre56	41-60	41-60M	0	10	$35511 	M	Yes	No	Blue Collar	High School	$148772 	1	Highly Urban	1998Q3
553406557	0	05août98	27	Private	14472960	$9400 	08août85	13	1	SUV	no	$9642 	3	No	2	$4277 	27novembre98	Yes	14juin58	41-60	41-60F	0	10	$18523 	F	No	No	Clerical	<High School	$0 	5	Highly Urban	1998Q3
553450547	0	21novembre96	36	Commercial	62636102	$24520 	05octobre96	1	2	Panel Truck	no	$1119 	1	No	8	$3784 	28décembre96	Yes	22février56	41-60	41-60M	0		$0 	M	Yes	No	Student	High School	$84656 		Urban	1996Q4
553523357	0	20octobre93	21	Commercial	55223160	$20970 	21octobre89	4	1	Van	no	$639 	3	No	3	$0 		No	26juin51	41-60	41-60M	0	8	$54834 	M	Yes	No	Blue Collar	High School		1	Highly Urban	1993Q4
553608578	1	10octobre97	38	Private	16086581	$9830 	10octobre97	1	1	SUV	no	$4582 	2	No	5	$4344 	16décembre97	Yes	01mars60	25-40	25-40F	2	13	$31138 	F	Yes	No	Clerical	High School	$160202 	1	Highly Urban	1997Q4
553729047	0	21septembre98	17	Private	20654661	$13420 	30août98	1	2	Sedan	no	$0 	0	No	0	$0 		No	03novembre73	25-40	25-40F	1		$21276 	F	Yes	No	Student	Bachelors	$0 	4	Urban	1998Q3
553736065	0	07avril96	47	Private	93066756	$33510 	04mars90	6	3	Van	no	$1893 	1	No	4	$4378 	03août96	Yes	07juillet52	41-60	41-60F	0	12	$61352 	F	Yes	No	Lawyer	Masters	$223768 	12	Urban	1996Q2
554193726	0	06janvier94	47	Private	62918330	$14070 	24janvier87	7	2	Sedan	yes	$0 	0	No	0	$0 		No	19juillet59	25-40	25-40M	0	9	$103636 	M	Yes	No	Manager	Bachelors	$270623 	1	Urban	1994Q1
554209949	0	12février94	24	Private	73271755	$6900 	05février84	10	2	Sedan	yes	$0 	0	No	0	$0 		No	10mars45	41-60	41-60M	0		$37424 	M	Yes	No	Blue Collar	High School	$155505 	1	Urban	1994Q1
554270628	0	13janvier96	13	Commercial	5650295	$21660 	15janvier86	10	1	Pickup	no	$4002 	2	No	1	$7161 	06mars96	Yes	20novembre62	25-40	25-40F	0	10	$85731 	F	No	No	Blue Collar	Bachelors	$0 	3	Urban	1996Q1
554445650	0	22janvier97	17	Private	86926226	$7220 	22janvier97	1	1	Sports Car	no	$0 	0	No	5	$1691 	09avril97	Yes	21avril69	25-40	25-40F	0	7	$54275 	F	Yes	No	Professional	High School	$121341 	1	Highly Urban	1997Q1
554468855	0	08novembre94	13	Commercial	86009550	$22330 	06décembre87	7	2	Van	no	$0 	0	No	2	$0 		No	10avril45	41-60	41-60M	0	15	$74208 	M	Yes	No	Manager	Bachelors	$277531 	10	Urban	1994Q4
554490000	0	24décembre94	27	Private	51375179	$18100 	19décembre94	1	2	SUV	yes	$0 	0	No	1	$0 		No	21mai42	41-60	41-60M	0	8	$66618 	M	No	No	Lawyer	Masters	$0 	17	Highly Urban	1994Q4
555020654	0	28janvier96	10	Private	97171698	$8750 	29janvier92	4	1	Pickup	yes	$0 	0	No	2	$0 		No	24janvier54	41-60	41-60M	0	9		M	Yes	No	Lawyer	Masters	$316587 	11	Urban	1996Q1
555201745	0	11juillet95	36	Commercial	45799543	$28470 	12juillet91	4	1	Pickup	no	$6049 	3	No	2	$0 		No	29mars64	25-40	25-40F	2	11	$116036 	F	No	Yes	Manager	Bachelors	$299266 	12	Urban	1995Q3
555235750	0	24février97	40	Commercial	58012002	$7000 	26février89	8	1	SUV	no	$6552 	1	No	7	$3667 	01décembre97	Yes	20août44	41-60	41-60F	0	13	$56227 	F	Yes	No	Blue Collar	High School	$211232 	1	Highly Urban	1997Q1
55524088	0	24juin97	48	Private	8755526	$5000 	07août91	6	4	Sports Car	no	$0 	0	No	2	$0 		No	18février72	25-40	25-40F	1	9	$7989 	F	Yes	No	Home Maker	High School	$59185 	1	Highly Rural	1997Q2
55524088	0	06août96	5	Private	18843471	$6390 	05août96	1	4	Sports Car	no	$8413 	2	No	3	$4704 	07décembre96	Yes	18février71	25-40	25-40F	1	9	$20852 	F	Yes	No	Home Maker	High School	$123109 	1	Highly Urban	1996Q3
55524088	0	15juin96	5	Private	24990300	$20960 	05août96	1	4	Sedan	no	$20581 	1	Yes	3	$0 		No	18février71	25-40	25-40F	1	9	$20852 	F	Yes	No	Home Maker	High School	$123109 	1	Highly Urban	1996Q2
55524088	0	11juillet96	5	Private	95509849	$11440 	06août92	4	4	SUV	no	$0 	0	No	0	$0 		No	18février71	25-40	25-40F	1		$20852 	F	Yes	No	Home Maker	High School	$123109 	1	Highly Urban	1996Q3
55524164	0	02janvier98	37	Private	50613237	$15650 	09février98	1	2	Sports Car	no	$7428 	2	No	2	$0 		No	25septembre47	41-60	41-60F	0	12		F	No	No	Lawyer	Masters		16	Urban	1998Q1
55524164	0	22mars97	56	Private	72173516	$17660 	11février91	6	2	Sedan	no	$0 	0	No	0	$0 		No	25septembre46	41-60	41-60F	0	12	$99424 	F	No	No	Lawyer	Masters	$355608 	1	Urban	1997Q1
555350392	0	14mai97	27	Private	37724478	$8380 	15mai90	7	2	Pickup	yes	$1343 	1	No	1	$0 		No	29juillet59	25-40	25-40M	0	0	$0 	M	Yes	No	Student	High School	$0 	1	Highly Urban	1997Q2
555695397	0	07juin94	55	Private	51718457	$13430 	08juin90	4	1	SUV	no	$0 	0	No	0	$0 		No	08août71	25-40	25-40F	1	11		F	Yes	No	Clerical	High School	$88733 	10	Highly Rural	1994Q2
55571919	0	03mai95	10	Commercial	99042741	$9730 	03mai95	1	1	SUV	no	$0 	0	No	1	$5950 	06décembre95	Yes	13décembre46	41-60	41-60F	0	14		F	Yes	No	Blue Collar	High School	$77653 	11	Urban	1995Q2
555771594	0	24juin96	53	Private	21457093	$10880 	27mai96	1	2	Pickup	yes	$0 	0	No	2	$0 		No	04mars57	41-60	41-60M	0	12	$15307 	M	Yes	No	Clerical	High School	$123562 	8	Rural	1996Q2
555894840	0	19mars94	43	Commercial	57531369	$8940 	19mars94	1	1	Pickup	no	$2712 	2	No	2	$5558 	17novembre94	Yes	30octobre59	25-40	25-40M	2	15	$74402 	M	Yes	No	Blue Collar	High School	$247416 	7	Highly Urban	1994Q1
555904577	0	13février94	44	Commercial	50749715	$21320 	26février91	3	2	Van	yes	$9469 	2	No	0	$10267 	29mars94	Yes	24janvier60	25-40	25-40M	2	10	$30618 	M	Yes	No	Blue Collar	High School	$157285 	1	Highly Urban	1994Q1
555904577	0	24mars94	44	Commercial	67371117	$8460 	26février90	4	2	Pickup	yes	$6403 	2	No	4	$2662 	27septembre94	Yes	24janvier60	25-40	25-40M	2	10	$30618 	M	Yes	No	Blue Collar	High School	$157285 	1	Highly Urban	1994Q1
556048283	0	29novembre94	55	Commercial	21503146	$17400 	30novembre88	6	1	Sedan	no	$0 	0	No	0	$0 		No	22juin64	25-40	25-40F	3	11	$88117 	F	No	Yes	Blue Collar	Bachelors	$236440 	10	Highly Urban	1994Q4
556233658	1	14mai93	36	Private	17778781	$18940 	01juin93	1	2	SUV	no	$0 	0	No	0	$0 		No	19novembre56	41-60	41-60F	1	13	$40256 	F	Yes	No	Professional	Bachelors	$162915 		Highly Urban	1993Q2
556361486	0	26février98	5	Private	71696454	$13860 	29février88	10	1	SUV	no	$0 	0	No	1	$0 		No	28février61	25-40	25-40F	0	10	$123567 	F	No	No	Doctor	PhD		19	Urban	1998Q1
556567348	0	04juillet94	29	Commercial	28133027	$28270 	06juillet84	10	1	Van	no	$0 	0	No	0	$0 		No	25janvier59	25-40	25-40F	1	15	$79991 	F	Yes	No	Blue Collar	High School	$232559 	10	Highly Urban	1994Q3
556594800	0	21mai98	42	Commercial	20727060	$5300 	21mai98	1	1	Pickup	no	$8342 	1	No	0	$2855 	05juin98	Yes	28mai61	25-40	25-40M	0	10	$26006 	M	No	No	Clerical	High School	$0 	8	Highly Urban	1998Q2
556992457	0	29juillet94	25	Commercial	42026583	$16980 	29juillet94	1	1	Sports Car	no	$4185 	3	No	1	$1941 	01octobre94	Yes	01janvier68	25-40	25-40F	1	12	$32381 	F	No	Yes	Blue Collar	High School	$0 	1	Highly Urban	1994Q3
5571922	0	28octobre98	41	Commercial	71118056	$26840 	08décembre95	3	2	Sedan	no	$0 	0	No	0	$0 		No	20juillet64	25-40	25-40M	0	7	$52277 	M	Yes	No	Blue Collar	High School	$208305 	1	Highly Rural	1998Q4
557303264	0	03décembre95	17	Private	65728118	$18720 	04décembre91	4	1	Van	yes	$0 	0	No	0	$0 		No	23juillet50	41-60	41-60M	0	14	$172229 	M	Yes	No	Doctor	PhD	$388586 	8	Urban	1995Q4
557369063	1	06novembre98	19	Commercial	67497565	$9550 	07novembre92	6	1	Pickup	no	$1459 	2	No	0	$5700 	08avril99	Yes	07décembre55	41-60	41-60M	2	11	$37520 	M	No	Yes	Blue Collar	<High School	$157574 	7	Urban	1998Q4
557398026	0	13juillet96	38	Private	57367942	$23460 	22juin89	7	3	Sedan	no	$0 	0	No	2	$0 		No	17novembre54	41-60	41-60F	0	0	$0 	F	Yes	No	Home Maker	High School	$70232 	1	Urban	1996Q3
557742413	0	04novembre98	25	Commercial	33100036	$23590 	06octobre98	1	2	Panel Truck	yes	$4441 	2	No	0	$3329 	16novembre98	Yes	27avril72	25-40	25-40M	1	13	$123062 	M	No	Yes		Masters	$0 	19	Highly Urban	1998Q4
557742413	0	13août98	25	Private	76511285	$16510 	08octobre88	10	2	Sedan	yes	$4174 	3	No	2	$0 		No	27avril72	25-40	25-40M	1	13	$123062 	M	No	Yes		Masters	$0 	19	Highly Urban	1998Q3
557773366	0	18mai93	28	Private	47368383	$12440 	20juin87	6	2	Sedan	yes	$0 	0	No	3	$0 		No	07novembre50	41-60	41-60M	0	12	$70688 	M	No	No	Lawyer	Masters	$0 	19	Urban	1993Q2
557773366	0	02juin95	22	Private	63601821	$13470 	18juin95	1	2	Sedan	yes	$0 	0	No	1	$0 		No	07novembre48	41-60	41-60M	0	0	$0 	M	No	No	Lawyer	Masters	$106237 	1	Highly Urban	1995Q2
558171004	2	26janvier95	28	Private	61959035	$6900 	28janvier86	9	1	SUV	no	$0 	0	No	0	$6868 	11octobre95	Yes	07février54	41-60	41-60F	2	12	$8467 	F	Yes	No	Clerical	<High School	$105059 	6	Highly Urban	1995Q1
55823961	0	20février95	31	Commercial	46590361	$16010 	20février95	1	1	Sedan	yes	$0 	0	No	0	$0 		No	13juillet56	41-60	41-60M	0	8	$51566 	M	Yes	No	Blue Collar	High School	$175137 	1	Urban	1995Q1
55839290	0	31mai94	61	Private	40656191	$9670 	20juin88	6	2	SUV	no	$0 	0	No	1	$0 		No	23avril65	25-40	25-40F	4	15	$3435 	F	No	Yes	Home Maker	High School	$0 	1	Urban	1994Q2
55839290	0	14juin97	47	Private	64415781	$5240 	20juin91	6	2	SUV	no	$8100 	1	No	6	$0 		No	24avril62	25-40	25-40F	3	14	$16071 	F	No	Yes	Home Maker	High School	$120881 	1	Rural	1997Q2
559016391	0	03janvier95	48	Commercial	78576412	$32020 	05janvier86	9	1	Panel Truck	no	$28495 	2	Yes	0	$6250 	24août95	Yes	17novembre65	25-40	25-40F	0	7	$161846 	F	No	No		PhD	$0 	15	Highly Urban	1995Q1
